"Year","Year_num","Location","Parameter","Time","Group","Manip1","Manip2","Metric","Value"
2008-01-01,2008,"Austria","CO2",1965,"0 2 0 0 0","Growth","Absolute","Growth_CO2",0.929367347473847
2009-01-01,2009,"Austria","CO2",1965,"0 2 0 0 0","Growth","Absolute","Growth_CO2",0.769591777876826
2010-01-01,2010,"Austria","CO2",1965,"0 2 0 0 0","Growth","Absolute","Growth_CO2",0.888046983560997
2011-01-01,2011,"Austria","CO2",1965,"0 2 0 0 0","Growth","Absolute","Growth_CO2",0.832621063946934
2012-01-01,2012,"Austria","CO2",1965,"0 2 0 0 0","Growth","Absolute","Growth_CO2",0.762119503945885
2013-01-01,2013,"Austria","CO2",1965,"0 2 0 0 0","Growth","Absolute","Growth_CO2",0.776198841142078
2014-01-01,2014,"Austria","CO2",1965,"0 2 0 0 0","Growth","Absolute","Growth_CO2",0.680186675755749
2015-01-01,2015,"Austria","CO2",1965,"0 2 0 0 0","Growth","Absolute","Growth_CO2",0.737841168296584
2016-01-01,2016,"Austria","CO2",1965,"0 2 0 0 0","Growth","Absolute","Growth_CO2",0.759576308958863
1965-01-01,1965,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0
1966-01-01,1966,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.00222156819929564
1967-01-01,1967,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.0192725788229486
1968-01-01,1968,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.124436300804132
1969-01-01,1969,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.172418376356438
1970-01-01,1970,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.191387150981193
1971-01-01,1971,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.152281854344875
1972-01-01,1972,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.240261651365695
1973-01-01,1973,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.316222194795454
1974-01-01,1974,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.281199267072372
1975-01-01,1975,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.156573088644369
1976-01-01,1976,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.231147525419867
1977-01-01,1977,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.198127806628628
1978-01-01,1978,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.285955701550351
1979-01-01,1979,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.327121170405674
1980-01-01,1980,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.280126458497498
1981-01-01,1981,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.173196874614311
1982-01-01,1982,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.111761969410715
1983-01-01,1983,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.03919074156706
1984-01-01,1984,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.00345577275445979
1985-01-01,1985,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.0125888864626749
1986-01-01,1986,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.0281303699765502
1987-01-01,1987,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.0260227283515774
1988-01-01,1988,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.0530423142284798
1989-01-01,1989,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.0138895481861939
1990-01-01,1990,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.142199352517303
1991-01-01,1991,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.171374049425146
1992-01-01,1992,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.163076397261965
1993-01-01,1993,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.152974907672005
1994-01-01,1994,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.184997768937919
1995-01-01,1995,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.195811299617397
1996-01-01,1996,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.229429132923831
1997-01-01,1997,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.177260255765159
1998-01-01,1998,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.236359666195137
1999-01-01,1999,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.184067368580949
2000-01-01,2000,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.203207033067188
2001-01-01,2001,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.197036010291367
2002-01-01,2002,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.204574151959062
2003-01-01,2003,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.217827610105287
2004-01-01,2004,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.22285936713788
2005-01-01,2005,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.193020098546487
2006-01-01,2006,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.176348843170577
2007-01-01,2007,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.1439747083005
2008-01-01,2008,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.141193001110784
2009-01-01,2009,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.0228992414388926
2010-01-01,2010,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",0.087628523416658
2011-01-01,2011,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.00270575614016763
2012-01-01,2012,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.0275512432237423
2013-01-01,2013,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.0252252423313174
2014-01-01,2014,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.0808878677692227
2015-01-01,2015,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.0412983831920328
2016-01-01,2016,"Belgium","CO2",1965,"0 2 0 4 0","Growth","Absolute","Growth_CO2",-0.0524441997132848
1965-01-01,1965,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",0
1966-01-01,1966,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",0.139925439375111
1967-01-01,1967,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",0.173069412391266
1968-01-01,1968,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",0.37175572519084
1969-01-01,1969,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",0.493573584235754
1970-01-01,1970,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",0.660394106160128
1971-01-01,1971,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",0.81711343866501
1972-01-01,1972,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",1.02403692526185
1973-01-01,1973,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",1.34368897567903
1974-01-01,1974,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",1.53731581750399
1975-01-01,1975,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",1.67200426060714
1976-01-01,1976,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",1.74095508609977
1977-01-01,1977,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",1.87729451446831
1978-01-01,1978,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.12322030889402
1979-01-01,1979,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.32247470264513
1980-01-01,1980,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.29767441860465
1981-01-01,1981,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.02623823894905
1982-01-01,1982,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.03193680099414
1983-01-01,1983,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",1.93674773655246
1984-01-01,1984,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",1.97543049884609
1985-01-01,1985,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.19433694301438
1986-01-01,1986,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.50126042961122
1987-01-01,1987,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.6532753417362
1988-01-01,1988,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.68476832948695
1989-01-01,1989,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.76556009231315
1990-01-01,1990,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.67337120539677
1991-01-01,1991,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.85634652938044
1992-01-01,1992,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",2.87685070122492
1993-01-01,1993,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",3.05348837209302
1994-01-01,1994,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",3.25121604828688
1995-01-01,1995,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",3.53726255991479
1996-01-01,1996,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",3.99192259897035
1997-01-01,1997,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",4.2651340315995
1998-01-01,1998,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",4.47321143262915
1999-01-01,1999,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",4.6148056097994
2000-01-01,2000,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",4.75583170601811
2001-01-01,2001,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",4.91136161903071
2002-01-01,2002,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",4.81279957393929
2003-01-01,2003,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",4.6365702112551
2004-01-01,2004,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",4.92357535948873
2005-01-01,2005,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",5.07289188709391
2006-01-01,2006,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",5.07040653293094
2007-01-01,2007,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",5.33621516066039
2008-01-01,2008,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",5.75208592224392
2009-01-01,2009,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",5.39252618498136
2010-01-01,2010,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",6.3005503284218
2011-01-01,2011,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",6.63285993254039
2012-01-01,2012,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",7.16790342623824
2013-01-01,2013,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",7.78833658796379
2014-01-01,2014,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",8.30044381324339
2015-01-01,2015,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",7.79130126042961
2016-01-01,2016,"Brazil","CO2",1965,"1 0 3 0 5","Growth","Absolute","Growth_CO2",7.49357358423575
1965-01-01,1965,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0
1966-01-01,1966,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.0528863818107157
1967-01-01,1967,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.191035034256197
1968-01-01,1968,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.285180142211848
1969-01-01,1969,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.433097754436016
1970-01-01,1970,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.322137932525017
1971-01-01,1971,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.388013572802524
1972-01-01,1972,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.428148436318053
1973-01-01,1973,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.48516285201755
1974-01-01,1974,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.537465689770689
1975-01-01,1975,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.576044435799347
1976-01-01,1976,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.576973783742895
1977-01-01,1977,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.638159458816919
1978-01-01,1978,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.755106010503793
1979-01-01,1979,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.705850569495775
1980-01-01,1980,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.669605999697422
1981-01-01,1981,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.730899738485811
1982-01-01,1982,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.941775270699604
1983-01-01,1983,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.946465235903089
1984-01-01,1984,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.881281203397523
1985-01-01,1985,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.928310531889602
1986-01-01,1986,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.970476993235212
1987-01-01,1987,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.972659880265405
1988-01-01,1988,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.878428321338261
1989-01-01,1989,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.869113229159913
1990-01-01,1990,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.657675765631416
1991-01-01,1991,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.323413084354535
1992-01-01,1992,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.23214247120102
1993-01-01,1993,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.24653655795457
1994-01-01,1994,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.212129071300439
1995-01-01,1995,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.247401067669498
1996-01-01,1996,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.255873262875792
1997-01-01,1997,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.207309429639716
1998-01-01,1998,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.151418876569625
1999-01-01,1999,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.00218288703019298
2000-01-01,2000,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",-0.0208346841297629
2001-01-01,2001,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.0593269791869287
2002-01-01,2002,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",-0.000216127428731937
2003-01-01,2003,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.0916596425252329
2004-01-01,2004,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.0713652769672999
2005-01-01,2005,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.0948151029847198
2006-01-01,2006,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.121593291404612
2007-01-01,2007,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.204715900494932
2008-01-01,2008,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.16881713458255
2009-01-01,2009,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",-0.010698307722233
2010-01-01,2010,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.0344507121398777
2011-01-01,2011,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.149322440510925
2012-01-01,2012,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.0449545051762519
2013-01-01,2013,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",-0.0782165164581037
2014-01-01,2014,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",-0.0237740171605179
2015-01-01,2015,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",0.0416045300309063
2016-01-01,2016,"Bulgaria","CO2",1965,"0 0 0 0 0","Growth","Absolute","Growth_CO2",-0.0197756597289762
1965-01-01,1965,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0
1966-01-01,1966,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.0284101509624202
1967-01-01,1967,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.117975364901932
1968-01-01,1968,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.203813160683876
1969-01-01,1969,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.21912772857727
1970-01-01,1970,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.354323050846112
1971-01-01,1971,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.39841693891242
1972-01-01,1972,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.511557378025302
1973-01-01,1973,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.513454828376013
1974-01-01,1974,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.546560970478372
1975-01-01,1975,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.575014786616227
1976-01-01,1976,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.583640643545295
1977-01-01,1977,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.618672022928187
1978-01-01,1978,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.64937261082023
1979-01-01,1979,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.753144885021654
1980-01-01,1980,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.757789271863352
1981-01-01,1981,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.705315639674972
1982-01-01,1982,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.64508945406622
1983-01-01,1983,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.62081161652449
1984-01-01,1984,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.687853539062469
1985-01-01,1985,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.673868774239134
1986-01-01,1986,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.606322717402954
1987-01-01,1987,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.710571338972757
1988-01-01,1988,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.808563931771179
1989-01-01,1989,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.837184469487966
1990-01-01,1990,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.834401806944351
1991-01-01,1991,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.79620668712314
1992-01-01,1992,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.853932049047901
1993-01-01,1993,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.855396817205667
1994-01-01,1994,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.915063294656573
1995-01-01,1995,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",0.964615329652227
1996-01-01,1996,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.02740188236602
1997-01-01,1997,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.08318215920323
1998-01-01,1998,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.1183167471826
1999-01-01,1999,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.1814843777911
2000-01-01,2000,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.27123219155515
2001-01-01,2001,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.24258783646995
2002-01-01,2002,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.26600427918719
2003-01-01,2003,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.33083912558501
2004-01-01,2004,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.32498402251535
2005-01-01,2005,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.28819015786946
2006-01-01,2006,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.26642108313452
2007-01-01,2007,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.35879674654747
2008-01-01,2008,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.28482793936098
2009-01-01,2009,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.15368553928476
2010-01-01,2010,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.20528983752585
2011-01-01,2011,"Canada","CO2",1965,"1 2 0 4 5","Growth","Absolute","Growth_CO2",1.24971319918862
